column,max,min,range,mean,standard deviation,variance
01111001,2.0,0.0,2.0,0.14,0.4045657788144656,0.1636734693877551
01111010,1.0,0.0,1.0,0.18,0.38808793449160356,0.15061224489795919
01111011,4.0,0.0,4.0,1.1,1.0546302185881,1.1122448979591837
01111100,2.0,0.0,2.0,0.26,0.5272183453498839,0.2779591836734694
01111101,2.0,0.0,2.0,0.56,0.7045044574821687,0.4963265306122449
01111110,4.0,0.0,4.0,1.62,1.3075916481713037,1.7097959183673466
01111111,20.0,0.0,20.0,8.22,3.529988148213902,12.460816326530614
10000000,26.0,9.0,17.0,18.42,3.828411510519415,14.65673469387755
10000001,4.0,0.0,4.0,1.68,1.2687773320671152,1.609795918367347
10000010,5.0,0.0,5.0,1.68,1.2525891552447415,1.5689795918367349
10000011,2.0,0.0,2.0,0.32,0.551065757771026,0.3036734693877551
10000100,2.0,0.0,2.0,0.2,0.49487165930539356,0.24489795918367352
10000101,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
10000110,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
10000111,2.0,0.0,2.0,0.3,0.5050762722761053,0.2551020408163265
10001000,2.0,0.0,2.0,0.64,0.7216760537322907,0.5208163265306122
10001001,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
10001010,1.0,0.0,1.0,0.1,0.30304576336566325,0.09183673469387756
10001011,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
10001100,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
10001101,0.0,0.0,0.0,0.0,0.0,0.0
10001110,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
10001111,1.0,0.0,1.0,0.14,0.3505098327538656,0.12285714285714285
10010000,4.0,0.0,4.0,0.82,0.8964783708421276,0.8036734693877552
10010001,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
10010010,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
10010011,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
10010100,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
10010101,0.0,0.0,0.0,0.0,0.0,0.0
10010110,0.0,0.0,0.0,0.0,0.0,0.0
10010111,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
10011000,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
10011001,0.0,0.0,0.0,0.0,0.0,0.0
10011010,0.0,0.0,0.0,0.0,0.0,0.0
10011011,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
10011100,0.0,0.0,0.0,0.0,0.0,0.0
10011101,0.0,0.0,0.0,0.0,0.0,0.0
10011110,0.0,0.0,0.0,0.0,0.0,0.0
10011111,1.0,0.0,1.0,0.1,0.30304576336566325,0.09183673469387756
10100000,2.0,0.0,2.0,0.56,0.7329003050503234,0.5371428571428571
10100001,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
10100010,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
10100011,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
10100100,0.0,0.0,0.0,0.0,0.0,0.0
10100101,0.0,0.0,0.0,0.0,0.0,0.0
10100110,0.0,0.0,0.0,0.0,0.0,0.0
10100111,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
10101000,0.0,0.0,0.0,0.0,0.0,0.0
10101001,0.0,0.0,0.0,0.0,0.0,0.0
10101010,0.0,0.0,0.0,0.0,0.0,0.0
10101011,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
10101100,0.0,0.0,0.0,0.0,0.0,0.0
10101101,0.0,0.0,0.0,0.0,0.0,0.0
10101110,0.0,0.0,0.0,0.0,0.0,0.0
10101111,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
10110000,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
10110001,0.0,0.0,0.0,0.0,0.0,0.0
10110010,0.0,0.0,0.0,0.0,0.0,0.0
10110011,0.0,0.0,0.0,0.0,0.0,0.0
10110100,0.0,0.0,0.0,0.0,0.0,0.0
10110101,0.0,0.0,0.0,0.0,0.0,0.0
10110110,0.0,0.0,0.0,0.0,0.0,0.0
10110111,0.0,0.0,0.0,0.0,0.0,0.0
10111000,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
10111001,0.0,0.0,0.0,0.0,0.0,0.0
10111010,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
10111011,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
10111100,0.0,0.0,0.0,0.0,0.0,0.0
10111101,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
10111110,2.0,0.0,2.0,0.12,0.38544964466377263,0.14857142857142858
10111111,3.0,0.0,3.0,0.44,0.7329003050503236,0.5371428571428573
11000000,4.0,0.0,4.0,0.76,0.9160696881075084,0.8391836734693878
11000001,1.0,0.0,1.0,0.18,0.3880879344916036,0.1506122448979592
11000010,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
11000011,0.0,0.0,0.0,0.0,0.0,0.0
11000100,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
11000101,0.0,0.0,0.0,0.0,0.0,0.0
11000110,0.0,0.0,0.0,0.0,0.0,0.0
11000111,0.0,0.0,0.0,0.0,0.0,0.0
11001000,0.0,0.0,0.0,0.0,0.0,0.0
11001001,0.0,0.0,0.0,0.0,0.0,0.0
11001010,0.0,0.0,0.0,0.0,0.0,0.0
11001011,0.0,0.0,0.0,0.0,0.0,0.0
11001100,0.0,0.0,0.0,0.0,0.0,0.0
11001101,0.0,0.0,0.0,0.0,0.0,0.0
11001110,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
11001111,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
11010000,0.0,0.0,0.0,0.0,0.0,0.0
11010001,0.0,0.0,0.0,0.0,0.0,0.0
11010010,0.0,0.0,0.0,0.0,0.0,0.0
11010011,0.0,0.0,0.0,0.0,0.0,0.0
11010100,0.0,0.0,0.0,0.0,0.0,0.0
11010101,0.0,0.0,0.0,0.0,0.0,0.0
11010110,0.0,0.0,0.0,0.0,0.0,0.0
11010111,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
11011000,0.0,0.0,0.0,0.0,0.0,0.0
11011001,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
11011010,0.0,0.0,0.0,0.0,0.0,0.0
11011011,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
11011100,0.0,0.0,0.0,0.0,0.0,0.0
11011101,0.0,0.0,0.0,0.0,0.0,0.0
11011110,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
11011111,1.0,0.0,1.0,0.14,0.3505098327538656,0.12285714285714282
11100000,1.0,0.0,1.0,0.18,0.38808793449160356,0.15061224489795919
11100001,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
11100010,0.0,0.0,0.0,0.0,0.0,0.0
11100011,0.0,0.0,0.0,0.0,0.0,0.0
11100100,0.0,0.0,0.0,0.0,0.0,0.0
11100101,0.0,0.0,0.0,0.0,0.0,0.0
11100110,0.0,0.0,0.0,0.0,0.0,0.0
11100111,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
11101000,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
11101001,0.0,0.0,0.0,0.0,0.0,0.0
11101010,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
11101011,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
11101100,1.0,0.0,1.0,0.04,0.19794866372215744,0.03918367346938777
11101101,0.0,0.0,0.0,0.0,0.0,0.0
11101110,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
11101111,2.0,0.0,2.0,0.3,0.5439837932759934,0.2959183673469387
11110000,1.0,0.0,1.0,0.1,0.30304576336566325,0.09183673469387756
11110001,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
11110010,0.0,0.0,0.0,0.0,0.0,0.0
11110011,0.0,0.0,0.0,0.0,0.0,0.0
11110100,0.0,0.0,0.0,0.0,0.0,0.0
11110101,0.0,0.0,0.0,0.0,0.0,0.0
11110110,0.0,0.0,0.0,0.0,0.0,0.0
11110111,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
11111000,2.0,0.0,2.0,0.26,0.527218345349884,0.2779591836734695
11111001,1.0,0.0,1.0,0.16,0.3703280399090205,0.1371428571428571
11111010,1.0,0.0,1.0,0.12,0.32826072265931594,0.10775510204081633
11111011,3.0,0.0,3.0,0.52,0.7351245903010633,0.5404081632653062
11111100,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
11111101,3.0,0.0,3.0,0.52,0.7623808036643619,0.5812244897959183
11111110,4.0,0.0,4.0,1.12,1.002853072844814,1.0057142857142858
11111111,14.0,1.0,13.0,5.58,2.688524365763889,7.228163265306122
